PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
CC1=C(C(=NO1)C)S(=O)(=O)N(CC(=O)NC2=CC3=C(C=C2)OCCO3)C4=CC=C(C=C4)C(C)C,Inactive
C1=CC=C2C(=C1)C(=CS2)C3=CSC(=N3)C(C4=CC(=C(C=C4)F)F)O,Inactive
C1CN(CCC1N2C(=CC=N2)NC(=O)CCOC3=CC=CC=C3)C(=O)CCC(F)(F)F,Inactive
CC1=CC(=NC2=CC=CC=C12)OCCN3CCOCC3.Cl,Inactive
CN(CC(=O)NC1CC1)S(=O)(=O)C2=CC=C(C=C2)OC,Inactive
C1=CC=C2C(=C1)C=NN2CCC#N,Inactive
CC1=C(C(=NO1)C)COC2=CC=CC(=C2)C(=O)NC3=CC=C(C=C3)C#N,Inactive
CCN(CC)C1=CC(=C(C=C1)/C=N/N2CCN(CC2)CC3=CC=CC=C3Cl)O,Inactive
C1=CC=C(C=C1)CNC(=O)C2=CC=CC=C2Br,Inactive
C1=CC=C(C=C1)C2=CSC3=NN=C(N23)SCC(=O)NC4=NSC(=N4)C5=CC=CC=C5,Inactive
C1CCC(C1)N2C[C@@H]3C[C@H](N4[C@@]3(C2=O)CCC4)C5=CC=CN5C6=NC=CS6,Inactive
CCOC(=O)C1CCN(CC1)C(=O)CN2C(=O)C3(CCCCC3)NC2=O,Inactive
CN1C=C(N=C1)S(=O)(=O)NC2=CC=C(C=C2)OC(F)(F)F,Inactive
CCOC(=O)CC1=CC=C(C=C1)NC2=NC(=NC3=C2SC=C3)NCC4=CC=CS4,Inactive
CC(CC(=O)O)NC1=CC=CC=C1O,Inactive
C1=CC=C2C(=C1)N=C(N2CC(=O)O)SCCOC3=CC=CC=C3F,Inactive
CCC1=NOC(=C1)CN2C(=CC(=N2)C3=CC=CC=C3C)C(=O)O,Inactive
C/C(=N\NC(=O)C1=CC=CC=C1OCC2=CC=CC=C2)/C3=C(C=C(C=C3)OC)OC,Inactive
CC(C(=O)NCC1=CC=C(C=C1)OC)NCC2=CC=CC=C2Cl.Cl,Inactive
CN(CC(=O)NC1=C(C(=C(C=C1)F)F)F)C2=C3C=CSC3=NC=N2,Inactive
C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)COC3=CC=CC=C3,Inactive
CC1=C(N=CC=C1)NC(=S)NCCC2=CC=CC=C2,Inactive
C1CC2CC1CC2N3C(SCC3=O)C4=CC(=CC=C4)[N+](=O)[O-],Inactive
CC1=CC(=NC(=N1)SCC2=CC=C(C=C2)C(=O)N/N=C(\C)/C3=CC=CO3)C,Inactive
CCOC(=O)C1=C(NC(=O)NC1C)COC(=O)C2=CC(=CC=C2)Cl,Inactive
C1CC(CN(C1)C(=O)CN2C=NN=N2)CCC(=O)NCC3=CC=CC=C3F,Inactive
CCC1CCCCN1C(=O)CN2C3=C(C(=O)N(C2=O)CCCC(=O)NCC4=CC=CO4)SC=C3,Inactive
CC1=C(C=C(C=C1)NC(=O)CSC2=NN=C(C(=O)N2N)C)Cl,Inactive
CCOC(=O)C1=C2CCC/C(=N/OC)/C2=C(S1)SC,Inactive
CC1(C(=O)NC(=NO1)C2=CC(=CC=C2)F)C,Inactive
C1=CC=C(C=C1)/C=C/CSC2=NN=C(N2CC3=CC=CO3)C4=CC(=CC=C4)Cl,Inactive
CN(CC1=CC=CC=C1)C2=C3C=CSC3=NC=N2,Inactive
CC1=CC(=NN1C2=CC=C(C=C2)C(=O)N3CCC4=CC=CC=C43)C,Inactive
C1=CC(=CC=C1CC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])[N+](=O)[O-],Inactive
COC1=CC(=O)OC(C1)C2=CC=CC=C2C(F)(F)F,Inactive
CC(C)(C)C1=CC=C(C=C1)OCCC(=O)OCC(=O)NC2=C(N=CC=C2)Cl,Inactive
COC1=C(C=C2C(=C1)C(=O)N(C(=O)N2)CCC(=O)N3CCN(CC3)CC4=CC=CC=C4)OC,Inactive
C1CCN(C1)C(=S)SCC(=O)NCC(=O)NC2=CC=CC=C2Br,Inactive
COC1=CC=C(C=C1)C2(CC(NC(=S)N2)C3=CC=CC=C3Cl)C4=C(C=C(C=C4)O)O,Inactive
CC1=CC=C(C=C1)CCNC(=O)C2=C(N(N=N2)C3=CC(=CC(=C3)C)C)N,Inactive
CN1C2=CC=CC=C2C3=C1N=C(N=N3)SC4CCOC4=O,Inactive
C1=CC=C2C(=C1)C=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)C#N,Inactive
COC1=CC=CC=C1N2CCN(CC2)C(=O)N3CCOCC3,Inactive
CC(C)N(C(C)C)C(=O)C1=C(C=C(C=C1)OC)OC,Inactive
C1CCCN(CC1)C(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3,Inactive
CC(C)(CO)NS(=O)(=O)C1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)S(=O)(=O)NC(C)(C)CO,Inactive
COC1=CC=C(C=C1)N2C(NC3=CC=CC=C3C2=O)C4=CC(=C(C=C4)OC)COC5=CC=CC=N5,Inactive
C=CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3CN(C[C@H](O3)CO)CC4=CC=C(C=C4)F,Inactive
C1CCN(C1)C(=O)CN2C=NC3=C(C2=O)OC4=CC=CC=C43,Inactive
COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,Inactive
CCOC(=O)CC1=CSC(=N1)NS(=O)(=O)C2=CC=CC=C2,Inactive
CCC(C)(C)C1CCC2=NC3=CC=CC=C3C(=C2C1)C(=O)OC(C)C(=O)NC4=C(N(N(C4=O)C5=CC=CC=C5)C)C,Inactive
CC(C#N)N1CCN(CC1)S(=O)(=O)C2=CC3=C(CCC3)C=C2,Inactive
CCOC(=O)C1CN(C1)S(=O)(=O)C2=CC=C(C=C2)C,Inactive
CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)N2CCC3=CC(=C(C=C3C2)OC)OC,Inactive
C1COCCN1C(=S)C2=CC=CC=C2OC(=O)/C=C/C3=CC=CC=C3,Inactive
CC1(CCCC2=C1CC3C(C2)C(=O)N(C3=O)N)C,Inactive
C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@@H]1CN(C)C(=O)NC(C)C)[C@H](C)CO,Inactive
CN(CCOC1=CC=CC=C1)CC(=O)NC2=CC(=CC=C2)Br.C(=O)(C(=O)O)O,Inactive
CC(C(=O)N1CCN(CC1)CC2=CC=CC=C2)OC(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-],Inactive
CC1=CC=CC=C1OC(=O)C2=CN=CC=C2,Inactive
CCC1=CC=C(C=C1)N2C(=O)C3=C(N(C2=O)CC(=O)NCC4CCCO4)SC5=C3CCN(C5)C(=O)OCC,Inactive
CCOC(=O)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)CCS(=O)(=O)C3=CC=CC=C3,Inactive
CCN1CCN(CC1)C2=NC3=C(N2CC4=CC=CC=C4F)C(=O)NC(=O)N3C,Inactive
C[C@]12CCC(=O)C[C@@H]1CCC3C2CC[C@]4(C3CCC4=O)C,Inactive
COC1=NC(=C(C=C1)C(=O)NC2=C(C=CC(=C2)Cl)Cl)OC,Inactive
CC1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC4=C(ON=C4C)C)CC=C,Inactive
CC(C)(C)C1=CC=C(C=C1)CN2C3=C(C(=O)NC(=N3)C4CCCN(C4)C(=O)C5=CC=CO5)N=N2,Inactive
CCOC1=CC=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C,Inactive
C1=CSC(=C1)CCNC(=O)C2=CC=CS2,Inactive
CCCN(C#N)C1=NC(=NC(=N1)NC(C)C)NCC,Inactive
CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCCC3=CC=CC=N3,Inactive
C1CCC(C1)(CNC(=O)CCC2=CC=CC=C2)C3=CC=CC=C3,Inactive
CC1=CC(=C(C=C1)C)C(C)NC(=O)C2CC=CCC2C(=O)O,Inactive
CCC1=CC=CC=C1NC(=O)CNC(=O)C2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,Inactive
CN(C1CCCCC1)C(=O)C2=CC(=CC=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)C5CC5,Inactive
C1=CC=C(C(=C1)C(F)(F)F)NC(=O)CC(=O)NC2=CC=CC=C2C(F)(F)F,Inactive
CC1=CC=C(C=C1)N2C(=O)C3=C(C4=CC=CC=C4N3)N=C2SCC(=O)NC5=NOC(=C5)C,Inactive
COC1=CC=C(C=C1)CCNC(=O)CCCCC(=O)NCCC2=CC=C(C=C2)OC,Inactive
C1=CC=C2C(=C1)C(=O)N(C2=O)[C@@H](CCC(=O)O)C(=O)O,Inactive
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NC3CC3,Inactive
COC1=C(C=C2C(NCCC2=C1)C3=CC=C(C=C3)C(=O)OC)OC,Inactive
CCCCNC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CC3(CC2CC(C3)(C)C)C,Inactive
C1CC(OC1)CNC(=O)COC(=O)C2=C(C=C(C=C2)Cl)N,Inactive
CC1=NN(C(=O)N1C2=CC=CC=C2)CCOC3=CC=CC=C3,Inactive
COC1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC=C(O2)Br,Inactive
CS(=O)(=O)N(CC1=CC=CC=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3C(=O)O,Inactive
CC(C(=O)NC(C)(C)C)N1C2=CC=CC=C2N=C1C3=CC=CC=C3,Inactive
COC1=C(C=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C32)C(=O)N4CCN(CC4)C=O,Inactive
C1C(=O)N(C(=S)S1)C2=CN=CC=C2,Inactive
CC1CCN(CC1)C(=O)C2CCN(CC2)C(=O)C3=CC4=C(N3CC5=CC=C(C=C5)F)C=CS4,Inactive
COC1=CC(=CC(=C1)NC(=O)CCC2=NN=C3N2N=C(C=C3)NCC4=CC=CO4)OC,Inactive
CCOC(=O)NC1=C(N=CC=C1)SC2=CC=C(C=C2)Cl,Inactive
CCOC1=CC(=C(C=C1)OCC)S(=O)(=O)N2C=CN=C2C,Inactive
CCCCN(C)C(=O)C1=C(N(C(=O)S1)CC2=CC=CC=C2F)C,Inactive
CC(C1=CC=CC=C1)NC(=O)CN2C(=O)C3=CC=CC=C3C2=O,Inactive
CN1CCN(CC1)C(=O)C2=CC3=C(S2)N=C4C=CC(=CC4=C3)OC,Inactive
CCN1C[C@@H]2[C@H]3[C@H](C(=O)N(C3=O)CC4=CC=CC=C4)[C@](C1=O)(N2C(=O)C5=CC=C(C=C5)C(C)(C)C)CC6=CC=CC=C6,Inactive
CC(C1=CC=CC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=C(C=CC(=C3)OC)OC,Inactive
CCOC1=C(C=C(C(=C1)C)C(C)C)S(=O)(=O)N2CCN(CC2)C,Inactive
CC1=CC=C(C=C1)C(=O)N[C@@H](C(C)C)C(=O)N2CCN(CC2)C3=CC=CC=C3F,Inactive
C1COCCN1CC2=NN=NN2CC3=CC=CC=C3,Inactive
C1=CC(=C(C=C1Cl)Cl)CSC2=NNC(=N2)N,Inactive
CC1=C(C(NC(=O)N1)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCC3=CC4=C(C=C3)OCO4,Inactive
C1CN(CCN1CC(=O)NC2=CC=C(C=C2)F)CC(=O)NC3=CC=C(C=C3)Cl,Inactive
C1CCC2(CC1)NC(=S)N(N2)C3=CC=CC=C3,Inactive
CC1=CC(=O)N2C(=N1)SC(=N2)N3CCC(CC3)C(=O)NC4CCCC5=CC=CC=C45,Inactive
CC[C@@]1([C@@H]2[C@H]([C@H](N1)CN(C)C(=O)NCC)C(=O)N(C2=O)CC3=CC=CC=C3)C(=O)OC.C(=O)(C(F)(F)F)O,Inactive
COC1=C(C=C(C=C1)CCN2C3CS(=O)(=O)CC3SC2=NC(=O)CCC(=O)O)OC,Inactive
CC1=C(C(N2C(=NN=N2)N1)C3=CN=CC=C3)C(=O)NC4=CC=CC=N4,Inactive
CCOC1=C(C=CC=N1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4,Inactive
CC1CN=C(S1)N(C(C)C)C(=O)NC2=CC=CC=C2,Inactive
CCN(CC)CCNC1=C(C2=C(COC(C2)(C)C)C(=N1)C3=CC=CO3)C#N,Inactive
C1CN(CCN1C2=CC=CC=C2)C(=O)C3=CC4=C(C=C3)OCO4,Inactive
CC(C)C[C@H]1CN(C(=O)C(=O)N1CCC2CCCCC2)CCCC[C@H]3CNC(=O)C(=O)N3CC4CCCCC4,Inactive
COC1=CC(=C(C=C1)OC)N=C2C(=CC3=C(O2)C(=CC=C3)OC)C(=O)NCC4=CC=CO4,Inactive
C1=CC(=CC=C1C2=CN3C=C(C=CC3=N2)C(=O)NN)Br,Inactive
CC(C)NC1=NN=C(S1)SCC2=CC=C(O2)C(=O)OC,Inactive
CN(CC1=CC=CC=C1)C(=O)COC(=O)/C(=C/C2=CC=CC=C2OC)/C3=CC=CC=C3,Inactive
C1=CC=C(C=C1)C(=O)OCC(C(COC(=O)C2=CC=CC=C2)O)O,Inactive
CCN1C2=C(C=C(C=C2)NC(=O)COC(=O)C3=CC=C(C=C3)NC(=O)CC#N)C4=CC=CC=C41,Inactive
CCC1=CC=CC=C1NC(=O)C(CC)SC2=NC3=CC4=C(C=C3C(=O)N2CC5=CC=CO5)OCO4,Inactive
CC(C)CNC(=O)C1C2CC(C1C(=O)O)C=C2,Inactive
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N3CCCCCC3,Inactive
CC(C)C1=C(N=C(NC1=O)SCC2=CC=C(C=C2)F)O,Inactive
CCCCCC1=CC=C(C=C1)C2=CN(N=N2)CCC3=CNC4=CC=CC=C43,Inactive
C1=CC=C(C=C1)C2=NN(C=C2C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])CCC#N,Inactive
C1=CC=C(C=C1)CNC(=O)C2C(=NC3=CC=CC=C3N2C(=O)C4=NC=CN=C4)C5=CC=CC=C5,Inactive
CCCN(CCC(=O)NC1=CC(=CC(=C1)OC)OC)CC2CC2.Cl,Inactive
C1=CC=NC(=C1)C(=O)N[C@H]2C=C[C@@H](O[C@@H]2CO)CC(=O)NCC3=CC(=CC(=C3)F)F,Inactive
C1COCCN1C(=O)C2=CC=CS2,Inactive
CCOC(=O)C1CCN(CC1)C2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)N3CCOCC3,Inactive
CC1=CC=C(C=C1)NC(=O)C2CC(=O)N3C4=CC=CC=C4N=C3N2,Inactive
CCOC(=O)C1CCCN(C1)C2=C(C(=O)C2=O)NCCCN(C)CC3=CC=CC=C3,Inactive
CN1C2=CC=CC=C2C(=O)C3=C1N=C(N(C3=O)C4=CC=C(C=C4)F)C5CCCCC5,Inactive
COC1=CC=CC(=C1)CN2C3=CC=CC=C3N=C2C4=NON=C4N,Inactive
CC1=C(C(=CC=C1)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3C)N(CCO4)C)C,Inactive
CN(CCCNC(=O)C1=CC=C(C=C1)N2CCCC2=O)C3=CC=CC=C3,Inactive
COC1=C(C=C(C=C1)C2C3COC(=O)C3CC4=CC(=C(C=C24)OC)OC)OC,Inactive
CC(C)(C)OC(=O)N1CCCC(C1)C(=O)NC2=CC=C(C=C2)C(=O)N3CCCCC3,Inactive
CC1=NC(=C(C=C1Cl)Cl)NC(=O)COC(=O)C2=CC=CS2,Inactive
COC1=C(C=C(C=C1)C(=O)NC(=S)N2CCNC(=O)C2)Br,Inactive
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N/N=C/C3=CC=C(C=C3)Cl)Cl,Inactive
C1CN([C@@H](CN1)CC2=CC=CC3=CC=CC=C32)CCC4=CC(=CC=C4)F,Inactive
CCN1C(=C(C(=N1)C)CNC(=O)C2=NOC(=C2)COC3=CC(=CN=C3)Cl)C,Inactive
CC1=CC(=CC(=C1)NC(=O)C2=NC=CN=C2C(=O)O)C,Inactive
CC(=O)NC1=NC(=S)SS1,Inactive
CN(C)C1=CC=C(C=C1)C#CC2=C(SC3=CC=CC=C32)C4=CC=CC=C4OC,Inactive
CC1=C(C=C(C=C1)N2C(=O)C3CCC(C2=O)(C3(C)C)C)C,Inactive
CC1=CC(=NN1)C(=O)N/N=C/C2=CC=C(O2)C3=CC(=CC=C3)[N+](=O)[O-],Inactive
CCC(CO)OC1=CC(=C2C(=C1)N(C=N2)C(C)C)NC(=O)C3=CC=CC=C3[N+](=O)[O-],Inactive
CCNC(=O)C1(CCCN(C1)CC2=C(C3=CC=CC=C3C=C2)Br)C,Inactive
C1C[C@H](NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)C3=C(C(=CC(=C3)[N+](=O)[O-])I)NC1)CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)N,Inactive
CN(CCC#N)C(=O)COC(=O)[C@H](CC1=CC=CC=C1)N2C(=O)C3=CC=CC=C3C2=O,Inactive
C1=CC=C2C(=C1)N=C(S2)C(=O)NCC3=CC=CO3,Inactive
COCCN1C(C2=C(C1=O)NN=C2C3=CC=CC=C3O)C4=CC=C(C=C4)OC,Inactive
COC1=CC=C(C=C1)NC(=O)/C(=C\C2=CC=CO2)/NC(=O)C3=CC=CO3,Inactive
CCN1C=C(C(=N1)C)/C=N/NS(=O)(=O)C2=CC=C(C=C2)C,Inactive
CC1=CC(=CC(=C1C)S(=O)(=O)NNC(=O)C2=CC=CS2)C(=O)O,Inactive
CC1=C(C(=NO1)C)C2=C([C@H]3CC[C@@H](C2)N3C(=O)NCCO)C(=O)OC,Inactive
CCCNC1=NC(=CC(=N1)C(C)C)C2=NOC(=C2)C(=O)NC3=CC=CC=C3,Inactive
CN1C=C(C(=N1)C2=CC3=C(C=C2)OCCO3)CNCC4=CC=C(C=C4)OC(F)(F)F,Inactive
CC1=C(C=NN1C)/C=N\NC(=O)C2=CSC3=CC=CC=C32,Inactive
CN(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CNC(=O)C2=CC3=C(C=C2)OCO3,Inactive
CC1=CC=C(C=C1)CCNC(=O)CCS(=O)(=O)CC2=CC=C(C=C2)C,Inactive
CC1=CC(=NC2=C1C(=O)NN2C(C)C)C,Inactive
C1=CC(=CC=C1NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)O3)Cl,Inactive
CCC(C(=O)NCC1CCCO1)N(C2=CC=C(C=C2)F)C(=O)CNS(=O)(=O)C3=CC=CC=C3,Inactive
CC1=CC=C(C=C1)C2=NNC(=O)C(=C2)CC3=CC=C(C=C3)N(C)C,Inactive
CC1=CC(=CC(=C1)C(=O)N(CCC2=CC=CC=C2)C3CC4CCC(C3)N4C)C.Cl,Inactive
CC1=C(C(=O)OC2=CC3=C(C=C12)C4=C(O3)CCCC4)CCC(=O)O,Inactive
CCN1/C(=C/C=C/C2=[N+](C3=C(O2)C=CC4=CC=CC=C43)CC)/OC5=C1C6=CC=CC=C6C=C5.CC1=CC=C(C=C1)S(=O)(=O)[O-],Inactive
C[C@@H]1CN(C(=O)CCCN2C(=CN=N2)CO[C@H]1CN(C)CC3=C4C(=CC=C3)OCCCO4)[C@H](C)CO,Inactive
C1CN2CCC1C(C2)OC(=O)NC34CC5CC(C3)CC(C5)C4.Cl,Inactive
C1CN(C(CN1S(=O)(=O)C2=CC=CC=C2)C(=O)NCC3=CC=CO3)S(=O)(=O)C4=CC=CC=C4,Inactive
CN(CC(=O)NC1=CC(=CC=C1)F)C(=O)CCCC2=NC3=CC=CC=C3C(=O)N2,Inactive
COC1=CC=C(C=C1)C2=C(C3=CC=CC=C3O2)C(=O)OCC4=CC=C(C=C4)[N+](=O)[O-],Inactive
CCN1C(=NN=C1SCC(=O)NC2=CC=CC=C2OCC)C3=NC=CN=C3,Inactive
CC1CCC2=C(C1)SC(=N2)NC(=O)C3CCCO3,Inactive
CN1C(=NN=C1SCC(=O)NNC(=O)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)O,Inactive
C=CCN1C2=C(C=C(C=C2)S(=O)(=O)N)SC1=NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC5=CC=CC=C54,Inactive
COC1=C(C=C(C=C1)NC(=O)CCC(=O)N2CCC(=N2)C3=CC=CC=C3)S(=O)(=O)N4CCCCC4,Inactive
CC1=CC(=C(C=C1)OC)S(=O)(=O)N(CC(=O)N2CCN(CC2)C)C3=CC(=C(C=C3)OC)Cl,Inactive
CC1=CC2=C(C=C1)N=C(S2)NC(=S)NC(=O)C3=CC=CS3,Inactive
C1=CN=C(N=C1)SCC(=O)NC2=C(C=C(C=N2)C(F)(F)F)Cl,Inactive
CC1=CC=C(O1)C2=NC3=CC=CC=C3C(=C2)C(=O)N(C)CC(=O)NC4=CC=CC=C4Br,Inactive
CC1=C(C=C(C=C1)S(=O)(=O)NCC2=CC=CC=C2)C(=O)NCC3CCCO3,Inactive
C1=CC(=CN=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NCC4=CC=C(C=C4)C(=O)O,Inactive
CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC(C)C,Inactive
CC1=CSC(=O)N1CCC(=O)OC(C)C(=O)NC2=CC=C(C=C2)N3CCOCC3,Inactive
CC1=C(C=C(C=C1)C(=O)NC2=NOC(=C2)C)C,Inactive
CCO.C1C=C2C(CC1C3=CC=CC=C3)C(C(C(=C2C#N)N)(C#N)C#N)C4=CN=CC=C4,Inactive
C1=CC(=C2C(=C1NN)C(=O)NN2)[N+](=O)[O-],Inactive
COC1=CC(=C(C=C1)Cl)C2=NNC(=C2)C(=O)NCC3=CC=CO3,Inactive
CC1=CC(=CC=C1)C2NC(=O)C3=CC=CC=C3O2,Inactive
C1=CC=C(C(=C1)N)NC2=CC=CC(=C2)C(F)(F)F,Inactive
CC1=C(CC(C(=O)N1CC2=CC=C(C=C2)OC)CC(=O)NC3CCCC3)C(=O)N4CCOCC4,Inactive
C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)CCN3C(=O)C4CC=CCC4C3=O,Inactive
CCC1=CC=C(C=C1)NC2CC(=O)N(C2=O)C3=C(C=C(C=C3)OC)OC,Inactive
CC1(CC(=CC(N1)(C)C)C2=CC=C(C=C2)O)C,Inactive
CCC(C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)/N=C/C4=CC=CC=N4)N,Inactive
C1=CC(=C(N=C1)SCC2=CC=C(C=C2)[N+](=O)[O-])C(=O)O,Inactive
C[C@]12[C@H]([C@H]3COC4=CC=CC=C4[C@@H]3N1C(=O)C5=CC(=C(C=C5NC2=O)F)F)C6=CC=CC=C6,Inactive
CC1=C([C@@H](NC(=O)N1CC2=CC=CC=C2)CCC3=CC=CC=C3)C(=O)C,Inactive
CC1(C2(CCC1(CC2=O)C(=O)NCCCOC)C)C,Inactive
CC1=CC=C(C=C1)S(=O)(=O)NN=C(C)C2=CC=CC=C2,Inactive
C1=CC=C(C=C1)C2=NC3=CC=CC=C3NC2=O,Inactive
C1COCCN1C(=O)/C(=C/C2=CC=C(C=C2)OCC3=CC=C(C=C3)C(=O)O)/C#N,Inactive
CN1C=NC(=C1N(C)C)[N+](=O)[O-],Inactive
C1=CC=C2C(=C1)C(=C(O2)C(=O)N)NC(=O)C3=NC4=CC=CC=C4S3,Inactive
C1CCC(C1)N2C[C@@H]3C[C@H](N4[C@@]3(C2=O)CCC4)C5=C(NN=C5)C6=CC=C(C=C6)Cl,Inactive
CC1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)[N+](=O)[O-],Inactive
COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=CC=C(C=C3)OC,Inactive
CC1=C(C=C(C=C1)OCC2=CC(=NO2)C(=O)N3CCC(CC3)OC4=CN=CC=C4)C,Inactive
CC1CCC2(C3=C(CCC3)CC[N+]2(C1)C)C.[I-],Inactive
C1C(CN(C1=O)C2=CC=C(C=C2)F)C(=O)NCC3=CN=CC=C3,Inactive
C1=CC(=CC(=C1)[N+](=O)[O-])COC(=O)C2=C(N=CC=C2)Cl,Inactive
C1CC(=O)N(C1)C2=CC=C(C=C2)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-],Inactive
CSC1=NC=C(C(=O)N1)OCC2=CC=CC=C2,Inactive
COC(=O)C1=CC(=CC=C1)N(C(C2=CC=CO2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4,Inactive
CC1CCCCC1NC(=O)CSCC(=O)O,Inactive
CC12CC(C3=CC=CC=C3O1)N(C(=S)N2C4=CC=CC=C4)C(=O)C5=CC=CO5,Inactive
CCN(CC)C(=O)CC1=C(C2=CC=CC=C2NC1=O)O,Inactive
COC1=CC(=CC(=C1)N2C(=NN=N2)SCC(=O)NC3=NC4=C(S3)CCCC4)OC,Inactive
C[C@@H]1CN(C(=O)CCCN2C(=CN=N2)CO[C@@H]1CN(C)S(=O)(=O)C3=CC=CC(=C3)C#N)[C@H](C)CO,Inactive
CC1=CC=C(C=C1)C(=O)O/N=C(/C2=CC(=CC=C2)[N+](=O)[O-])\N,Inactive
COC1=CC2=C(C=C1)SC(=C2C3=CC(=CC(=C3)F)OC)C4=CC(=CC=C4)OC,Inactive
C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)N3CCN(CC3)S(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F,Inactive
CC1=CC(=C(C=C1)OC)NC(=O)C(=O)N/N=C(\C)/CC(=O)NC2=CN=CC=C2,Inactive
CC1=C(C=C(C=C1)NC(=O)C2CCCN2S(=O)(=O)C3=CC4=C(C=C3)N(C(=O)C(=O)N4C)C)C,Inactive
COC1=CC=C(C=C1)NC(=O)C(CC2=CC=CC=C2)N3C=CC=C3,Inactive
COC1=CC=C(C=C1)CCNC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCCC3,Inactive
C1CCC(CC1)C(=O)NC2=CC3=C(C=C2)N4CCOCC4=N3,Inactive
CCN(CC(=O)NC1=C(C=CC=C1F)F)C(=O)CCCOC2=CC=C(C=C2)OCC,Inactive
CC1=CC(=NC(=N1)SCC(=O)NN2C=NN=C2)C,Inactive
C1=CC(=CC=C1C2=CSN=N2)C(=O)N,Inactive
C1=CC=C(C=C1)SCCCNC(=O)CCNS(=O)(=O)C2=CC=CC=C2C(F)(F)F,Inactive
CC1=CC=C(C=C1)S(=O)(=O)N2CC(=CCC2C3=CC(=CC=C3)Cl)C(=O)C,Inactive
CCC1=CC=CC=C1N=CC2=C(C(=C3NC4=CC=CC=C4N3C2=O)C#N)C,Inactive
CCOC(=O)CC1=CSC(=N1)NC(=O)CSC2=NN=C(O2)C3=CC=C(C=C3)C,Inactive
C1C(OC2=CC=CC=C2O1)C(=O)NC(=O)COC(=O)C3=C(C=C(C=C3)Cl)O,Inactive
CCC1=CC2=C(C=C1)N3C(=NN=C3SCC(=O)NC4=CC(=C(C=C4C(=O)O)OC)OC)C(=C2)C,Inactive
CC1=CC=C(C=C1)S[C@]2(CC(=O)N[C@@H]2C3=CC=CC=C3)C(=O)OC,Inactive
CC1=C(C=C(C=C1)NC(=O)COC2=CC=CC=C2)S(=O)(=O)N3CCCCCC3,Inactive
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C=C(C=C3)Cl)[N+](=O)[O-],Inactive
CCN(CC(=O)NC1CCS(=O)(=O)C1)C(=O)C2=CC(=C(C=C2)OC)[N+](=O)[O-],Inactive
